bedrooms,bathrooms,area_sqft,balconies,floor,location_rating,age_years,furnishing,parking_spaces,distance_to_city_center_km,rent_price
5,3.0,2176.0,0,10,5,21,1,0,2.952833921,102.5356597
4,3.0,1336.0,0,5,4,28,1,2,18.67157198,85.30922566
5,1.0,1733.0,2,9,1,24,0,1,7.06231193,56.11891733
4,1.0,2232.0,1,7,5,16,0,0,5.417346821,77.99343288
4,2.0,2050.0,2,17,5,16,1,0,5.876825178,92.16654124
1,1.0,2920.0,1,12,5,4,1,2,24.33122883,86.24935319
2,3.0,2785.0,0,11,3,16,1,1,16.81872241,89.58680967
5,1.0,718.0,0,6,5,25,1,0,24.4685258,63.06152138
4,3.0,1936.0,2,11,3,8,0,2,21.33268488,67.65928175
5,2.0,1448.0,1,11,5,19,1,0,23.19750537,90.18994326
5,3.0,542.0,2,14,2,1,0,0,14.31853328,52.95927403
4,1.0,2132.0,1,16,1,18,0,1,9.369767279,67.94965866
3,1.0,1572.0,2,2,5,8,1,1,18.72481867,66.72366266
2,2.0,2116.0,0,2,4,26,0,0,1.433575768,81.56761544
2,1.0,2918.0,2,5,2,7,1,0,16.44999925,76.16120428
1,2.0,762.0,1,14,4,18,1,1,23.95562968,34.66436926
1,2.0,1049.0,2,10,4,12,0,0,21.30072297,43.01130504
1,1.0,2656.0,1,10,3,23,0,0,5.547139163,70.48288138
2,3.0,948.0,2,18,1,3,1,0,4.0730026,49.25680351
3,2.0,1535.0,1,9,4,5,1,2,20.83553757,67.24345089
2,3.0,662.0,1,4,2,3,0,2,2.28137403,34.23775044
2,1.0,1601.0,1,17,1,10,0,1,24.88733792,51.42382582
2,3.0,1165.0,2,2,2,20,0,0,12.21758531,43.58146007
2,3.0,2448.0,2,14,4,9,1,0,23.26222136,86.3129554
3,3.0,2595.0,0,1,1,15,1,2,20.47065231,88.47191483
1,3.0,1275.0,1,7,5,24,0,1,17.73692557,55.19606916
5,1.0,2259.0,0,4,4,29,1,1,5.938164645,102.8113302
1,1.0,1552.0,0,9,4,17,1,0,3.055656717,62.83268264
1,3.0,2960.0,1,3,3,24,0,0,16.73599493,85.77311981
5,1.0,2322.0,0,5,2,18,0,2,5.553781381,79.58307434
2,1.0,1028.0,2,10,5,20,0,2,20.88911927,43.40598994
3,,1925.0,0,10,1,22,1,1,2.610192596,83.33894746
3,1.0,2124.0,2,4,4,28,1,2,13.57250633,77.3817808
1,3.0,1052.0,1,17,4,29,0,2,11.12916466,46.05022067
5,1.0,2436.0,1,17,5,29,1,1,23.19672038,100.6322954
4,1.0,1528.0,1,19,4,11,1,1,22.56408045,68.53827426
2,1.0,865.0,0,6,2,13,0,1,18.28719207,40.88949072
1,1.0,1163.0,1,1,1,27,0,0,19.12761357,36.8112329
3,2.0,1419.0,1,14,5,17,1,0,17.95677084,65.54995951
5,3.0,1328.0,2,13,5,29,1,2,17.19518125,89.37727841
5,3.0,1781.0,0,3,3,19,1,2,24.92668401,92.16026542
1,1.0,1074.0,0,2,1,0,0,2,18.66562029,33.98165921
4,1.0,1408.0,1,7,5,12,1,0,23.69395399,71.95359385
3,2.0,1626.0,0,12,4,28,1,0,11.49342439,63.58968479
1,1.0,2035.0,1,2,1,26,1,1,24.95498846,58.50576621
4,2.0,680.0,2,11,2,2,0,1,15.74716397,42.15410127
5,3.0,1680.0,0,16,5,13,1,0,22.71830624,95.73989547
2,3.0,723.0,0,5,2,21,1,0,3.182172845,54.58778124
3,2.0,2085.0,2,17,5,17,1,0,15.65317585,93.62337955
3,3.0,1485.0,0,3,4,23,0,2,24.8271284,73.04751448
4,1.0,2634.0,1,14,3,22,0,1,2.597492087,97.73070256
1,1.0,941.0,0,16,4,18,1,2,23.72919222,41.56393632
5,2.0,1727.0,0,17,2,0,1,1,4.501602665,76.30193403
4,3.0,2210.0,2,19,1,14,0,0,24.90685344,80.88706381
2,3.0,1038.0,2,4,2,15,1,2,7.934553816,54.34136162
2,2.0,835.0,1,9,3,27,1,1,20.04744541,47.11945801
2,2.0,2660.0,0,11,5,27,0,2,1.665061197,92.61661431
4,3.0,1829.0,0,5,5,9,0,0,7.883081574,77.85110785
5,2.0,1361.0,2,11,2,19,1,1,15.47672498,77.02013498
3,1.0,1557.0,1,13,1,28,0,0,6.454102755,55.16524744
1,3.0,1316.0,0,2,5,3,1,1,19.25790892,57.39961936
3,2.0,2868.0,1,2,5,10,0,2,17.21590903,96.92714646
5,2.0,2766.0,0,10,3,15,0,1,24.78115496,89.09994225
3,2.0,2635.0,2,13,3,4,1,2,15.02373539,90.19510723
4,3.0,1899.0,2,5,1,18,0,0,19.43482541,72.85698141
2,1.0,2609.0,2,11,5,10,0,0,2.788598653,81.46235366
5,1.0,528.0,2,15,4,17,1,1,2.03181404,60.41469761
5,3.0,703.0,2,5,2,14,1,0,14.95953372,58.62885379
3,2.0,1316.0,2,5,5,1,1,1,24.64844184,62.7432968
4,3.0,,1,7,2,23,1,2,7.450999372,74.66062268
3,3.0,1321.0,2,10,5,12,0,1,1.041111117,61.53924423
3,2.0,1459.0,1,2,3,22,1,1,9.181985662,63.92176312
5,3.0,1650.0,2,1,1,11,1,1,18.73803263,77.09883679
3,1.0,2598.0,0,1,4,13,0,0,20.25451767,82.04112752
2,3.0,992.0,0,4,3,29,1,2,19.74563093,55.25071034
3,2.0,2494.0,0,15,1,0,0,1,2.942162617,75.21856006
2,3.0,1339.0,1,15,3,11,0,2,19.49989943,63.52677948
5,1.0,2678.0,2,6,2,12,0,0,2.959702665,92.16200675
4,3.0,1962.0,1,6,5,24,0,1,24.69193723,83.47698949
2,3.0,1401.0,2,1,3,2,1,1,9.891548264,68.19968959
4,3.0,2612.0,0,7,1,2,0,2,17.64373065,
4,3.0,2010.0,1,5,5,0,1,2,12.62840746,98.05013375
2,2.0,2027.0,2,17,2,10,1,2,6.775526919,66.59065863
5,1.0,1997.0,1,7,2,3,0,1,15.66053868,72.998076
1,1.0,1503.0,1,4,4,25,0,1,1.382117384,53.70102913
4,1.0,2587.0,0,3,5,29,1,2,13.12375572,94.91393978
4,3.0,2847.0,0,12,2,27,0,2,1.936948171,106.3590936
5,1.0,2355.0,0,15,3,10,0,2,14.62727626,94.06226265
5,2.0,529.0,0,9,2,1,1,0,11.97497084,52.16378258
3,3.0,2893.0,0,12,2,27,0,1,22.47344333,90.84707451
5,3.0,428.0,2,5,2,29,1,2,24.18407995,54.74314467
4,1.0,1625.0,2,8,4,18,0,0,16.62642439,76.41437439
2,3.0,1660.0,0,15,1,11,0,1,5.444504306,56.3078494
1,3.0,2031.0,0,7,2,26,1,0,13.56554029,73.96511857
3,1.0,1198.0,0,19,1,12,0,2,1.039061685,45.16970492
2,2.0,1762.0,1,13,5,16,1,0,19.43362039,77.52488039
1,2.0,1822.0,0,1,1,18,0,0,1.987949009,56.92287496
1,1.0,2736.0,2,11,5,29,1,2,20.38164247,91.86610544
1,2.0,499.0,2,13,4,3,0,2,7.352271754,36.49520828
2,2.0,2339.0,1,2,5,5,1,1,7.000745437,88.06995423
3,2.0,821.0,2,19,5,2,1,0,3.15231648,60.93007138
3,3.0,1093.0,0,11,3,10,0,2,17.4583334,58.78538749
1,3.0,1105.0,1,1,4,21,1,2,9.783801808,61.81555579
2,3.0,417.0,1,1,2,11,1,2,3.157737832,35.6788514
1,2.0,2918.0,2,8,4,11,0,1,8.704215736,81.71026813
5,3.0,1430.0,0,13,3,17,0,0,23.13065659,70.71696167
3,2.0,2866.0,0,8,5,29,1,2,1.838680188,97.79525447
4,1.0,779.0,0,2,4,13,1,0,17.05729399,63.43422727
1,2.0,2955.0,1,8,3,10,1,2,13.02414006,81.88474848
5,3.0,513.0,2,14,2,23,0,2,15.34346935,54.10472366
3,2.0,2958.0,2,2,5,20,0,0,10.39946902,91.99826298
2,3.0,2019.0,2,13,4,16,1,0,12.557001,81.44835479
3,3.0,1250.0,0,5,4,21,0,1,19.22316117,63.5243873
2,1.0,2296.0,1,1,5,15,1,1,12.59628125,77.24872886
2,1.0,1375.0,1,9,4,2,0,0,10.03093853,58.79582943
1,3.0,2916.0,2,10,5,3,0,2,7.618098952,86.3102583
1,2.0,492.0,2,11,3,25,1,1,11.81201911,34.46142515
3,1.0,1915.0,1,18,5,7,0,0,14.81726185,64.207732
5,1.0,1525.0,2,17,2,23,0,1,9.987572697,64.00115433
3,3.0,892.0,1,6,5,10,0,0,22.62369881,53.59228881
4,2.0,1908.0,1,11,4,12,1,2,24.90268721,88.24884365
2,1.0,2926.0,2,4,5,23,0,1,5.898844029,96.9095171
2,1.0,2435.0,1,1,5,11,1,1,16.46235023,93.6572337
1,2.0,566.0,1,1,5,4,0,1,5.947631528,46.22674486
5,1.0,539.0,2,18,2,15,1,1,13.98522194,47.31310412
1,2.0,493.0,2,5,2,28,0,0,10.43901745,28.45591662
4,3.0,975.0,2,16,4,29,0,0,6.889920553,61.22598022
3,1.0,1005.0,1,2,4,0,0,1,9.209867238,45.96988523
3,3.0,2218.0,2,9,5,8,1,2,3.960180196,91.46028754
5,2.0,1555.0,2,2,1,13,0,0,2.907742477,67.21883417
1,3.0,983.0,1,5,3,26,1,0,11.80301909,49.9737758
1,3.0,1215.0,1,17,5,24,1,2,20.56625605,64.19543773
4,3.0,2327.0,2,19,3,7,1,1,17.38960612,92.63955779
3,2.0,1935.0,2,10,2,26,0,1,15.28797336,65.12968709
1,2.0,1362.0,1,8,4,2,0,0,11.09211375,53.52357788
5,2.0,,1,11,1,21,0,2,12.24524897,69.71171116
3,2.0,2447.0,0,13,4,6,0,2,1.515914584,85.68461
4,2.0,1713.0,1,13,2,3,1,0,23.56337582,73.83616974
5,1.0,845.0,1,9,5,14,1,1,8.460693587,67.93382413
2,1.0,2684.0,0,5,2,11,0,1,22.94694289,83.5520175
4,1.0,1914.0,2,18,1,25,1,2,18.190006,67.06506279
5,3.0,1467.0,0,8,5,22,1,2,14.48130077,88.67888087
1,3.0,1281.0,1,14,5,8,1,2,11.68513237,66.73420675
2,2.0,1336.0,0,2,1,21,0,2,8.751236423,43.86389434
4,2.0,2348.0,0,16,4,17,1,2,16.31933192,91.87067619
1,1.0,2806.0,0,1,5,21,0,2,24.28542834,80.88686201
2,2.0,1949.0,0,13,4,12,0,2,20.30382036,63.27535316
3,3.0,861.0,0,18,3,2,0,2,10.38709554,51.71886775
1,2.0,500.0,0,1,1,6,1,2,12.57219319,24.21014112
5,1.0,2715.0,2,7,3,18,1,0,12.24294732,105.6110619
4,2.0,807.0,0,4,5,27,0,1,7.229052578,49.53334966
2,3.0,2915.0,0,10,1,28,1,0,21.33491483,86.91689274
1,1.0,2139.0,0,8,5,7,0,0,17.62800526,56.70315947
3,2.0,658.0,0,3,1,10,0,2,15.34082124,48.04267603
4,3.0,908.0,1,7,4,26,0,2,11.39922702,69.89938605
4,1.0,2090.0,0,16,2,4,0,2,6.736006464,80.84746486
1,1.0,708.0,0,10,2,15,1,0,16.35530039,33.80257851
3,3.0,1024.0,0,13,1,28,0,2,6.682375535,56.97976254
2,2.0,2557.0,2,1,3,2,0,2,1.211326108,75.66240327
1,2.0,1078.0,0,7,1,28,1,1,2.599321177,45.68895587
2,2.0,1683.0,1,10,4,0,1,2,17.65626045,71.26083982
4,1.0,2080.0,2,12,3,20,1,1,10.06115596,81.31504593
2,1.0,1141.0,1,14,1,9,0,0,5.953785045,35.1826526
3,2.0,1306.0,2,11,1,9,0,1,6.708809573,55.13713923
5,1.0,667.0,2,17,5,15,0,2,12.86726521,58.58879504
3,1.0,2430.0,0,9,4,10,1,2,22.7307145,83.72638811
2,3.0,1339.0,0,8,4,18,0,1,7.451100818,66.41616356
1,2.0,1210.0,2,10,2,19,1,1,16.73089147,43.55665879
4,2.0,1600.0,0,4,5,12,1,2,20.81415228,75.79379674
5,2.0,2551.0,0,5,3,14,0,1,12.72841062,88.88459647
1,1.0,1659.0,2,18,2,9,0,1,1.648787851,42.7651909
1,1.0,1516.0,2,6,4,3,1,2,20.10808604,54.55245816
3,1.0,2648.0,1,10,1,18,1,0,22.10480991,82.64537998
2,2.0,2234.0,2,18,5,14,1,0,1.745009551,79.63132833
3,1.0,1298.0,1,11,4,5,0,2,3.788835581,60.06842617
2,2.0,1324.0,1,5,4,21,1,1,3.088721899,69.06979348
3,1.0,2190.0,0,3,5,16,1,0,6.308330174,92.31488038
1,2.0,1458.0,0,18,4,12,0,1,12.90410464,45.81106152
4,3.0,1087.0,2,4,2,19,1,2,1.800225395,69.82437341
2,1.0,1881.0,2,8,5,16,0,1,5.056731114,68.56797321
5,2.0,1894.0,1,17,4,14,1,0,10.77403221,86.54434512
5,3.0,2358.0,1,10,4,6,1,1,16.19368262,101.1800974
1,3.0,1187.0,0,19,5,22,0,0,22.83001703,55.13824343
3,1.0,798.0,2,1,1,21,0,1,20.91683882,42.8786203
3,2.0,2564.0,2,2,3,10,1,0,2.293875096,93.58962448
1,1.0,761.0,2,11,5,17,0,1,24.20621441,45.10810915
5,3.0,603.0,2,15,1,19,0,0,7.408569639,48.45576808
5,1.0,2891.0,0,1,4,27,1,0,9.724918487,104.4003607
3,2.0,1126.0,0,9,2,18,1,2,2.788394005,63.73496426
2,3.0,2438.0,1,8,4,26,1,1,23.46516198,88.8391006
4,1.0,2040.0,0,1,4,7,0,0,14.10199153,83.31620576
2,1.0,2004.0,1,10,1,17,0,1,13.39141584,55.80824542
5,1.0,1166.0,0,17,5,9,1,1,1.364724953,80.00126587
2,1.0,1654.0,0,18,3,17,0,2,1.08250601,53.34387315
4,1.0,1626.0,2,16,3,16,1,0,17.37313048,62.48702489
2,3.0,2809.0,1,2,5,8,0,0,12.57471204,95.38041145
2,3.0,794.0,1,17,5,2,1,1,13.1817449,58.76207317
2,2.0,647.0,1,4,2,14,0,2,16.60552387,25.56813496
2,1.0,1313.0,0,7,5,23,0,0,4.502604059,53.07690342
1,2.0,1819.0,2,9,2,22,1,0,24.96030919,65.5634837
5,3.0,2218.0,0,3,5,11,0,1,2.938455108,94.84992259
4,1.0,755.0,2,5,2,16,0,0,7.429093359,51.56594185
5,2.0,640.0,0,18,5,26,1,1,17.65237728,64.19042504
1,1.0,2310.0,1,17,5,5,1,0,13.3820485,73.99958348
1,1.0,2676.0,0,7,3,23,1,0,3.317782133,69.75525912
1,2.0,1020.0,1,14,4,21,0,2,19.5963528,53.79106663
1,3.0,1962.0,2,15,4,8,0,0,24.29038644,77.85889891
2,2.0,1254.0,1,14,2,9,0,0,12.35382797,56.89388207
5,2.0,2976.0,1,9,1,29,1,2,7.074797554,104.0959175
3,2.0,2714.0,1,16,3,2,1,0,3.563857879,85.53037979
4,1.0,2667.0,1,19,5,5,1,1,5.92547265,98.55551674
1,3.0,1505.0,2,1,3,25,0,1,8.469482708,47.6367559
5,3.0,1750.0,0,8,1,12,1,2,5.511210398,84.39690294
1,1.0,1460.0,0,18,3,13,0,0,17.42753518,43.56106712
1,3.0,781.0,0,2,1,3,0,2,1.550602884,33.66565363
1,2.0,2335.0,0,4,1,9,0,2,10.8186154,57.84316714
1,3.0,2486.0,1,1,1,27,1,0,9.979459766,82.37608565
1,1.0,1532.0,2,19,1,18,0,0,22.07196108,42.2051835
4,3.0,2876.0,2,11,1,15,0,0,7.546734952,101.0545916
5,1.0,2479.0,0,6,5,23,1,2,14.97772103,
1,2.0,1344.0,0,19,3,6,1,2,1.112304679,63.45263022
1,1.0,2144.0,2,14,4,22,1,2,23.00678223,74.27291471
1,3.0,2978.0,2,19,4,4,1,0,16.27990696,98.30495849
1,2.0,505.0,1,13,5,11,0,2,20.04716614,34.14328382
2,3.0,2929.0,2,12,2,14,0,2,14.66442288,
2,1.0,605.0,2,10,1,29,1,0,20.5726382,28.17482256
3,2.0,1234.0,1,19,3,0,0,0,3.025339983,56.77942961
1,1.0,488.0,1,11,1,21,1,2,18.05183411,24.46967319
3,3.0,1472.0,1,12,1,5,0,1,4.571338271,62.46058573
4,1.0,1295.0,2,7,4,18,1,2,14.83561663,71.76481584
3,3.0,1996.0,2,8,1,4,1,1,24.65735075,75.495678
5,3.0,1594.0,2,17,3,8,0,2,5.3322926,70.261718
2,2.0,542.0,1,3,3,6,0,1,7.148052898,45.3016991
2,2.0,606.0,2,6,4,23,0,0,6.071492995,36.2358712
1,1.0,2956.0,2,12,5,8,0,0,10.89299082,88.68643397
1,3.0,2452.0,1,15,4,21,1,2,12.72491465,92.3267875
4,3.0,610.0,0,7,4,15,0,0,4.841320887,
4,2.0,428.0,0,6,1,4,0,2,1.667905021,34.16298758
5,2.0,1613.0,2,12,2,9,1,2,9.198929187,75.28779857
1,2.0,587.0,1,12,5,20,0,0,10.16866165,54.39303192
1,2.0,,1,4,5,20,1,1,10.18849399,82.07586491
4,1.0,1573.0,2,9,5,14,0,2,16.95957527,71.42526462
4,1.0,2972.0,2,17,1,14,0,1,11.76986644,85.15653782
4,1.0,2432.0,0,2,4,12,1,1,3.588629764,90.8840787
2,1.0,1789.0,1,5,1,19,1,0,23.3764406,58.24584929
3,2.0,556.0,2,10,3,17,1,2,17.81578864,47.43952482
3,1.0,2527.0,1,6,2,22,1,0,6.108611743,85.72945118
1,1.0,2291.0,2,6,2,6,0,2,23.44250465,66.88976303
2,1.0,1696.0,0,5,1,7,0,1,24.7978758,45.55385177
4,2.0,2141.0,2,8,4,7,0,2,5.738111645,91.55569432
1,3.0,2213.0,0,3,5,10,0,1,10.13249134,84.0901762
2,2.0,631.0,0,14,3,23,1,0,2.654402447,46.43062135
5,3.0,559.0,2,5,3,8,1,0,12.57892048,75.11124052
2,3.0,743.0,2,15,2,5,1,0,19.90476305,44.32311499
1,1.0,604.0,0,9,4,19,1,2,22.69635631,39.42605706
3,1.0,704.0,1,15,5,1,0,2,14.0860318,55.53455832
4,1.0,1783.0,1,19,2,4,0,0,8.824379505,65.14706875
5,2.0,799.0,0,16,4,21,1,2,14.79501957,62.67948675
2,2.0,2553.0,0,8,5,22,0,2,3.772312243,84.94459211
1,1.0,2789.0,2,15,1,21,1,2,21.04693008,78.2175866
1,2.0,1385.0,2,11,4,3,0,1,13.49663596,53.30685799
4,2.0,2205.0,0,4,3,19,1,2,24.57837203,93.54737093
1,3.0,1351.0,0,10,4,14,0,0,10.6233793,58.83559572
1,2.0,1844.0,1,10,4,6,0,0,16.68501134,52.27585277
4,3.0,2496.0,1,2,4,0,0,2,9.158333331,92.00314677
5,1.0,605.0,1,8,5,18,1,1,4.54373262,64.28164652
3,2.0,1641.0,0,8,5,25,1,1,19.11347702,74.94647211
3,3.0,2241.0,0,9,1,29,1,1,17.13888409,76.4654514
2,2.0,1859.0,1,2,1,29,0,0,19.73001178,60.97184725
5,3.0,1745.0,1,14,5,17,0,0,24.52270094,95.79526549
2,3.0,630.0,2,2,5,1,0,2,24.84183519,51.79437186
3,2.0,1910.0,2,4,2,22,0,2,23.29586953,70.25043464
4,1.0,1282.0,0,3,4,20,0,2,22.47616674,62.10172108
1,3.0,2731.0,2,14,4,12,0,1,8.236132914,86.54917853
3,1.0,1909.0,0,16,3,27,0,2,12.24297862,61.87252607
5,2.0,2723.0,0,15,5,13,1,2,2.123117105,112.0604166
3,2.0,832.0,0,7,5,2,1,2,17.42085692,61.64142616
5,1.0,1608.0,1,18,1,15,1,2,14.10508237,72.03125442
5,2.0,2663.0,2,6,1,24,1,2,17.96717129,99.83007589
5,3.0,2544.0,2,16,4,13,0,0,17.33967317,93.82541974
2,1.0,1542.0,2,11,4,14,0,0,7.52606579,55.68568815
4,,2812.0,2,2,5,24,1,1,12.06549757,107.7631261
3,2.0,2217.0,1,2,4,2,0,1,3.522135258,81.6952948
4,1.0,1407.0,2,14,5,1,0,1,3.028439237,60.8927207
1,3.0,1017.0,2,9,3,2,0,0,12.04104775,43.19306789
3,1.0,796.0,1,12,3,8,1,0,14.33940861,49.64699611
4,2.0,2905.0,2,3,2,28,1,2,8.650619371,101.8889045
4,2.0,717.0,2,5,1,7,0,1,2.477998853,48.98118544
1,1.0,2829.0,1,9,2,18,1,2,16.87767961,84.64832083
5,3.0,2589.0,1,3,3,19,0,0,17.25721318,101.9606713
3,3.0,856.0,1,18,4,20,0,2,8.697293182,66.74848895
3,3.0,900.0,1,2,1,19,1,2,1.01945073,52.9073525
1,1.0,722.0,0,4,1,27,1,2,16.25965981,38.67441633
5,3.0,1399.0,1,13,2,14,0,2,2.692492852,63.79210087
3,3.0,2715.0,2,17,1,26,0,0,6.362182891,86.92796673
3,3.0,2934.0,2,9,3,11,0,0,6.948458739,95.16536204
3,3.0,1277.0,2,19,4,13,0,0,7.324651418,63.70908504
5,2.0,1078.0,2,14,2,17,1,0,15.80001262,66.1468032
1,1.0,2461.0,0,13,4,26,1,1,2.900194061,75.88790203
3,1.0,1403.0,0,5,2,24,1,1,16.48645576,60.67672126
4,3.0,554.0,0,18,5,1,1,2,12.63512226,63.27853969
5,1.0,500.0,2,15,1,20,0,2,9.370237131,46.42597921
2,1.0,1466.0,2,11,5,10,0,2,15.50051803,51.96558493
1,2.0,1734.0,1,19,1,24,1,2,21.96345694,58.47165504
4,1.0,1020.0,1,5,5,23,0,1,14.05504561,61.21710952
3,2.0,2028.0,2,7,4,0,1,0,4.74689617,80.75694725
2,1.0,1414.0,1,2,3,18,0,2,14.38637033,53.87013693
1,2.0,2912.0,1,19,2,25,1,1,11.88790814,75.2261381
5,2.0,2798.0,2,16,1,13,1,1,23.57369492,97.59293955
2,1.0,2681.0,0,3,2,8,0,2,15.24101689,71.621797
2,2.0,2351.0,2,10,3,2,1,2,1.845249958,83.98092494
4,2.0,802.0,2,12,5,26,1,1,3.897444326,67.74805934
1,1.0,2798.0,1,2,4,13,1,1,13.77783112,85.34110849
4,2.0,1571.0,1,8,2,19,0,2,20.08500225,68.88455116
4,2.0,2475.0,2,9,5,2,0,0,3.294547625,83.34960992
3,2.0,658.0,0,12,1,22,1,0,14.57051061,47.15651008
5,2.0,1019.0,2,5,2,24,1,2,11.86286585,71.97585097
2,2.0,1865.0,0,13,2,3,1,2,9.709310817,68.16919423
1,3.0,2373.0,0,5,1,24,0,0,2.970156924,66.97688225
5,2.0,2361.0,2,15,3,1,1,1,22.11148602,95.25766783
5,2.0,2052.0,2,5,5,1,0,2,19.3172185,88.28818401
1,2.0,1275.0,2,5,2,24,1,2,23.1013584,51.13622844
5,2.0,1950.0,0,4,5,14,0,0,5.023816574,85.12879739
3,1.0,1634.0,1,16,4,22,1,2,14.73888688,79.56468065
5,3.0,942.0,0,18,5,20,1,1,1.462620322,76.47993609
3,1.0,852.0,0,10,5,20,1,1,5.26463102,61.10075041
2,3.0,803.0,0,3,1,12,1,2,19.93726716,46.28478549
2,2.0,1418.0,1,10,5,24,0,1,7.886730011,60.89720532
4,2.0,1828.0,0,13,3,26,1,1,5.733952074,83.41266349
3,3.0,1282.0,0,3,5,19,1,1,14.01397565,75.040589
2,3.0,2251.0,0,4,4,10,0,2,16.73125072,79.3188147
5,1.0,974.0,1,13,5,13,0,2,15.64832118,62.26505209
1,3.0,1858.0,0,14,1,16,1,2,3.37964135,64.22897696
1,2.0,1899.0,1,4,4,21,0,1,23.32956525,63.57849907
3,1.0,1891.0,1,12,1,14,1,0,5.252684199,62.11893278
4,3.0,2870.0,2,16,3,13,0,0,23.20920341,100.7597617
5,3.0,1562.0,2,10,3,18,1,0,12.60945614,86.38370423
3,1.0,2996.0,2,17,1,29,0,1,3.470928352,87.32640654
1,3.0,2915.0,1,7,3,1,0,0,4.566912378,86.34303655
3,2.0,510.0,2,4,1,3,1,2,11.33964673,41.77043174
5,1.0,2600.0,2,12,2,24,0,1,24.95284038,81.55356469
2,3.0,,2,10,5,7,0,0,22.26051476,56.05812993
5,2.0,1168.0,1,2,2,11,1,1,24.52554826,70.53952162
2,3.0,678.0,0,14,3,12,0,1,11.91596454,41.03087249
2,1.0,762.0,2,8,1,28,1,2,17.31424456,27.28605128
2,3.0,2048.0,2,10,1,22,1,1,13.46067657,76.49433937
3,3.0,1831.0,2,6,1,17,0,2,1.709710366,66.70488607
1,3.0,,2,2,1,16,0,2,4.404122671,51.13928824
3,2.0,1000.0,1,14,5,12,1,0,7.848539729,61.36610461
1,2.0,1558.0,0,11,4,11,1,0,8.514852087,63.15784957
5,3.0,2741.0,0,2,2,6,0,1,17.67651228,97.60113002
4,3.0,1918.0,2,4,3,27,1,0,18.29853828,83.06149855
5,1.0,2238.0,0,6,1,25,0,1,11.81237486,82.27827056
3,3.0,1270.0,2,4,2,15,0,2,10.09610709,52.01912499
3,1.0,1842.0,2,5,4,13,0,1,5.250122882,58.7537304
1,2.0,1741.0,0,6,2,4,0,2,1.982592822,58.73763101
3,3.0,2520.0,0,9,3,10,1,2,15.0482412,93.58018738
2,1.0,2706.0,1,16,1,23,0,1,9.352270534,67.38287507
3,2.0,1781.0,2,11,3,20,1,2,12.44159572,69.64731786
1,1.0,1571.0,0,11,1,25,1,0,22.62016489,49.3895061
1,2.0,1648.0,1,10,4,20,0,1,17.02447707,59.34002995
2,3.0,1528.0,0,1,3,7,0,0,19.69043239,66.49297032
1,1.0,2803.0,0,17,2,8,0,2,5.317692003,74.01126325
4,3.0,1961.0,2,8,4,17,0,2,1.037495887,81.40042288
5,1.0,1684.0,1,16,3,7,1,1,4.247531561,77.6397419
3,2.0,970.0,2,6,1,6,0,2,19.43397197,47.93071739
4,1.0,2349.0,0,14,4,7,1,0,11.65195539,96.58190692
3,1.0,2377.0,1,2,1,14,1,1,6.133825268,76.70623761
4,3.0,2380.0,2,9,5,18,0,1,24.08497857,96.06523389
3,3.0,846.0,1,4,2,3,0,0,12.68098666,47.46673615
2,3.0,1182.0,0,19,1,6,1,2,9.854725115,54.0765862
1,2.0,1680.0,1,17,3,20,1,2,24.45158223,63.40987913
1,3.0,1343.0,0,1,5,22,1,1,4.206008395,65.04720523
2,1.0,1036.0,2,2,4,21,1,0,15.38921085,52.86247718
4,2.0,930.0,0,17,3,3,1,1,18.97628599,55.12347026
5,3.0,518.0,0,2,4,14,0,1,23.57836733,60.08939477
4,1.0,465.0,1,3,5,1,1,2,21.0160085,60.71840842
1,1.0,2692.0,1,4,3,11,1,1,7.945834471,84.75185896
5,2.0,2504.0,2,13,1,5,1,0,7.249595317,98.65244815
3,1.0,1467.0,1,12,3,5,0,0,3.344119856,51.10766319
5,3.0,2971.0,2,5,2,13,1,0,5.018079564,113.419485
4,1.0,2313.0,0,14,1,5,0,0,18.52204835,77.34334339
2,3.0,823.0,0,6,2,0,1,2,7.941948224,60.63526069
3,3.0,794.0,1,1,3,5,0,2,11.60507124,54.01454452
4,2.0,2897.0,0,16,3,17,0,2,17.56770988,96.63870725
3,1.0,1680.0,0,6,4,25,0,2,16.95881428,65.97683042
5,2.0,2440.0,2,13,3,20,1,0,20.03577511,108.0408434
1,2.0,1353.0,1,13,1,15,1,0,2.399508849,48.21097402
4,2.0,2219.0,2,11,2,22,0,1,14.73093159,84.02501067
2,3.0,2259.0,0,16,5,25,0,1,22.41259205,80.34439659
5,3.0,1162.0,0,14,2,0,1,2,9.954970894,72.15316082
4,3.0,2029.0,0,11,4,20,0,1,5.595572321,83.96875394
2,3.0,1803.0,1,5,5,24,0,2,2.651798797,69.34366375
4,1.0,842.0,0,10,5,18,0,2,23.5546749,61.10705538
5,1.0,2981.0,0,15,3,28,0,2,1.091121687,104.9607963
4,3.0,1897.0,2,7,4,17,0,1,20.00818471,88.209701
3,3.0,556.0,1,3,4,25,0,1,7.347504286,51.40893133
5,1.0,488.0,0,11,3,1,0,2,6.818677313,54.76575078
4,2.0,2649.0,2,9,1,18,1,0,4.780955551,83.90514242
1,2.0,1379.0,0,10,3,16,0,1,5.650700082,56.38097503
4,3.0,861.0,2,4,4,17,0,0,13.33726875,67.39473388
3,2.0,2901.0,0,18,5,21,0,2,22.01193431,101.2217155
